site,AU-Fog
year,2006
lat,-12.5452
lon,131.307
timezone,200601010030,9.5
htower,200601010030,5
timeres,halfhourly
sc_negl,0
notes,processed on 20160517111409 with qc_auto v1.0 compiled using Ms VC++ 9.0 on Mar 17 2016 at 16:58:38
notes,var G_1 was renamed in G
notes,201605171113 qc visual comparison SY
notes,201605171113 qc visual comparison variable: PPFD_IN missing
notes,201605171113 qc visual SY
notes,201605171113 qc visual MY (carlo)
notes,201605171110 apply change log file for variable X: TIMESTAMP_END variable Y: Ta (carlo)
notes,201605171110 apply change log file for variable X: TIMESTAMP_END variable Y: RH (carlo)
notes,201605171110 apply change log file for variable X: TIMESTAMP_END variable Y: WS (carlo)
notes,201605171110 apply change log file for variable X: TIMESTAMP_END variable Y: NetRad (carlo)
notes,201605171110 apply change log file for variable X: TIMESTAMP_END variable Y: LW_IN (carlo)
notes,201605171110 apply change log file for variable X: TIMESTAMP_END variable Y: LE (carlo)
notes,201605171109 apply change log file for variable X: TIMESTAMP_END variable Y: H (carlo)
notes,201605171109 apply change log file for variable X: TIMESTAMP_END variable Y: ustar (carlo)
notes,201605171109 apply change log file for variable X: TIMESTAMP_END variable Y: SW_IN (carlo)
notes,201605171109 apply change log file for variable X: TIMESTAMP_END variable Y: CO2 (carlo)
notes,201605171109 apply change log file for variable X: TIMESTAMP_END variable Y: Fc (carlo)
notes,201605171108 G_1 Values sing OK
notes,201605171108 G not found
notes,201605171108 SSITC_TEST checker FC_SSITC_TEST is empty
notes,201605171108 SSITC_TEST checker LE_SSITC_TEST is empty
notes,201605171108 SSITC_TEST checker variable: LE_SSITC_TEST is not found
notes,201605171108 SSITC_TEST checker H_SSITC_TEST is empty
notes,201605171108 SSITC_TEST checker variable: H_SSITC_TEST is not found
notes,201605171108 SSITC_TEST checker variable: FC_SSITC_TEST is not found
notes,201605171108 Rename variable WEEK with Week
notes,201605091313 Rename variable ustar with USTAR
notes,201605091313 Rename variable Ts_1 with TS_1
notes,201605091313 Rename variable Ta with TA
notes,201605091313 Rename variable SWout with SW_OUT
notes,201605091313 Rename variable SWin with SW_IN
notes,201605091313 Rename variable Pa with PA
notes,201605091313 Rename variable NetRad with NETRAD
notes,201605091313 Rename variable LWout with LW_OUT
notes,201605091313 Rename variable LWin with LW_IN
notes,201605091313 Rename variable G1 with G_1
notes,201605091313 Rename variable Fc with FC
notes,dataset retrieved on 20160509115914
TIMESTAMP_START,TIMESTAMP_END,NEE,TA,USTAR,SW_IN
200601020000,200601020030,-9999,-9999,-9999,-9999
200601020030,200601020100,-9999,-9999,-9999,-9999
200601020100,200601020130,-9999,-9999,-9999,-9999
200601020130,200601020200,-9999,-9999,-9999,-9999
200601020200,200601020230,-9999,-9999,-9999,-9999
200601020230,200601020300,-9999,-9999,-9999,-9999
200601020300,200601020330,-9999,-9999,-9999,-9999
200601020330,200601020400,-9999,-9999,-9999,-9999
200601020400,200601020430,-9999,-9999,-9999,-9999
200601020430,200601020500,-9999,-9999,-9999,-9999
200601020500,200601020530,-9999,-9999,-9999,-9999
200601020530,200601020600,-9999,-9999,-9999,-9999
200601020600,200601020630,-9999,-9999,-9999,-9999
200601020630,200601020700,-9999,-9999,-9999,-9999
200601020700,200601020730,-9999,-9999,-9999,-9999
200601020730,200601020800,-9999,-9999,-9999,-9999
200601020800,200601020830,-9999,-9999,-9999,-9999
200601020830,200601020900,-9999,-9999,-9999,-9999
200601020900,200601020930,-9999,-9999,-9999,-9999
200601020930,200601021000,-9999,-9999,-9999,-9999
200601021000,200601021030,-9999,-9999,-9999,-9999
200601021030,200601021100,-9999,-9999,-9999,-9999
200601021100,200601021130,-9999,-9999,-9999,-9999
200601021130,200601021200,-9999,-9999,-9999,-9999
200601021200,200601021230,-9999,-9999,-9999,-9999
200601021230,200601021300,-9999,-9999,-9999,-9999
200601021300,200601021330,-9999,-9999,-9999,-9999
200601021330,200601021400,-9999,-9999,-9999,-9999
200601021400,200601021430,-9999,-9999,-9999,-9999
200601021430,200601021500,-9999,-9999,-9999,-9999
200601021500,200601021530,-9999,-9999,-9999,-9999
200601021530,200601021600,-9999,-9999,-9999,-9999
200601021600,200601021630,-9999,-9999,-9999,-9999
200601021630,200601021700,-9999,-9999,-9999,-9999
200601021700,200601021730,-9999,-9999,-9999,-9999
200601021730,200601021800,-9999,-9999,-9999,-9999
200601021800,200601021830,-9999,-9999,-9999,-9999
200601021830,200601021900,-9999,-9999,-9999,-9999
200601021900,200601021930,-9999,-9999,-9999,-9999
200601021930,200601022000,-9999,-9999,-9999,-9999
200601022000,200601022030,-9999,-9999,-9999,-9999
200601022030,200601022100,-9999,-9999,-9999,-9999
200601022100,200601022130,-9999,-9999,-9999,-9999
200601022130,200601022200,-9999,-9999,-9999,-9999
200601022200,200601022230,-9999,-9999,-9999,-9999
200601022230,200601022300,-9999,-9999,-9999,-9999
200601022300,200601022330,-9999,-9999,-9999,-9999
200601022330,200601030000,-9999,-9999,-9999,-9999
200601030000,200601030030,-9999,-9999,-9999,-9999
200601030030,200601030100,-9999,-9999,-9999,-9999
200601030100,200601030130,-9999,-9999,-9999,-9999
200601030130,200601030200,-9999,-9999,-9999,-9999
200601030200,200601030230,-9999,-9999,-9999,-9999
200601030230,200601030300,-9999,-9999,-9999,-9999
200601030300,200601030330,-9999,-9999,-9999,-9999
200601030330,200601030400,-9999,-9999,-9999,-9999
200601030400,200601030430,-9999,-9999,-9999,-9999
200601030430,200601030500,-9999,-9999,-9999,-9999
200601030500,200601030530,-9999,-9999,-9999,-9999
200601030530,200601030600,-9999,-9999,-9999,-9999
200601030600,200601030630,-9999,-9999,-9999,-9999
200601030630,200601030700,-9999,-9999,-9999,-9999
200601030700,200601030730,-9999,-9999,-9999,-9999
200601030730,200601030800,-9999,-9999,-9999,-9999
200601030800,200601030830,-9999,-9999,-9999,-9999
200601030830,200601030900,-9999,-9999,-9999,-9999
200601030900,200601030930,-9999,-9999,-9999,-9999
200601030930,200601031000,-9999,-9999,-9999,-9999
200601031000,200601031030,-9999,-9999,-9999,-9999
200601031030,200601031100,-9999,-9999,-9999,-9999
200601031100,200601031130,-9999,-9999,-9999,-9999
200601031130,200601031200,-9999,-9999,-9999,-9999
200601031200,200601031230,-9999,-9999,-9999,-9999
200601031230,200601031300,-9999,-9999,-9999,-9999
200601031300,200601031330,-9999,-9999,-9999,-9999
200601031330,200601031400,-9999,-9999,-9999,-9999
200601031400,200601031430,-9999,-9999,-9999,-9999
200601031430,200601031500,-9999,-9999,-9999,-9999
200601031500,200601031530,-9999,-9999,-9999,-9999
200601031530,200601031600,-9999,-9999,-9999,-9999
200601031600,200601031630,-9999,-9999,-9999,-9999
200601031630,200601031700,-9999,-9999,-9999,-9999
200601031700,200601031730,-9999,-9999,-9999,-9999
200601031730,200601031800,-9999,-9999,-9999,-9999
200601031800,200601031830,-9999,-9999,-9999,-9999
200601031830,200601031900,-9999,-9999,-9999,-9999
200601031900,200601031930,-9999,-9999,-9999,-9999
200601031930,200601032000,-9999,-9999,-9999,-9999
200601032000,200601032030,-9999,-9999,-9999,-9999
200601032030,200601032100,-9999,-9999,-9999,-9999
200601032100,200601032130,-9999,-9999,-9999,-9999
200601032130,200601032200,-9999,-9999,-9999,-9999
200601032200,200601032230,-9999,-9999,-9999,-9999
200601032230,200601032300,-9999,-9999,-9999,-9999
200601032300,200601032330,-9999,-9999,-9999,-9999
200601032330,200601040000,-9999,-9999,-9999,-9999
200601040000,200601040030,-9999,-9999,-9999,-9999
200601040030,200601040100,-9999,-9999,-9999,-9999
200601040100,200601040130,-9999,-9999,-9999,-9999
200601040130,200601040200,-9999,-9999,-9999,-9999
200601040200,200601040230,-9999,-9999,-9999,-9999
200601040230,200601040300,-9999,-9999,-9999,-9999
200601040300,200601040330,-9999,-9999,-9999,-9999
200601040330,200601040400,-9999,-9999,-9999,-9999
200601040400,200601040430,-9999,-9999,-9999,-9999
200601040430,200601040500,-9999,-9999,-9999,-9999
200601040500,200601040530,-9999,-9999,-9999,-9999
200601040530,200601040600,-9999,-9999,-9999,-9999
200601040600,200601040630,-9999,-9999,-9999,-9999
200601040630,200601040700,-9999,-9999,-9999,-9999
200601040700,200601040730,-9999,-9999,-9999,-9999
200601040730,200601040800,-9999,-9999,-9999,-9999
200601040800,200601040830,-9999,-9999,-9999,-9999
200601040830,200601040900,-9999,-9999,-9999,-9999
200601040900,200601040930,-9999,-9999,-9999,-9999
200601040930,200601041000,-9999,-9999,-9999,-9999
200601041000,200601041030,-9999,-9999,-9999,-9999
200601041030,200601041100,-9999,-9999,-9999,-9999
200601041100,200601041130,-9999,-9999,-9999,-9999
200601041130,200601041200,-9999,-9999,-9999,-9999
200601041200,200601041230,-9999,-9999,-9999,-9999
200601041230,200601041300,-9999,-9999,-9999,-9999
200601041300,200601041330,-9999,-9999,-9999,-9999
200601041330,200601041400,-9999,-9999,-9999,-9999
200601041400,200601041430,-9999,-9999,-9999,-9999
200601041430,200601041500,-9999,-9999,-9999,-9999
200601041500,200601041530,-9999,-9999,-9999,-9999
200601041530,200601041600,-9999,-9999,-9999,-9999
200601041600,200601041630,-9999,-9999,-9999,-9999
200601041630,200601041700,-9999,-9999,-9999,-9999
200601041700,200601041730,-9999,-9999,-9999,-9999
200601041730,200601041800,-9999,-9999,-9999,-9999
200601041800,200601041830,-9999,-9999,-9999,-9999
200601041830,200601041900,-9999,-9999,-9999,-9999
200601041900,200601041930,-9999,-9999,-9999,-9999
200601041930,200601042000,-9999,-9999,-9999,-9999
200601042000,200601042030,-9999,-9999,-9999,-9999
200601042030,200601042100,-9999,-9999,-9999,-9999
200601042100,200601042130,-9999,-9999,-9999,-9999
200601042130,200601042200,-9999,-9999,-9999,-9999
200601042200,200601042230,-9999,-9999,-9999,-9999
200601042230,200601042300,-9999,-9999,-9999,-9999
200601042300,200601042330,-9999,-9999,-9999,-9999
200601042330,200601050000,-9999,-9999,-9999,-9999
200601050000,200601050030,-9999,-9999,-9999,-9999
200601050030,200601050100,-9999,-9999,-9999,-9999
200601050100,200601050130,-9999,-9999,-9999,-9999
200601050130,200601050200,-9999,-9999,-9999,-9999
200601050200,200601050230,-9999,-9999,-9999,-9999
200601050230,200601050300,-9999,-9999,-9999,-9999
200601050300,200601050330,-9999,-9999,-9999,-9999
200601050330,200601050400,-9999,-9999,-9999,-9999
200601050400,200601050430,-9999,-9999,-9999,-9999
200601050430,200601050500,-9999,-9999,-9999,-9999
200601050500,200601050530,-9999,-9999,-9999,-9999
200601050530,200601050600,-9999,-9999,-9999,-9999
200601050600,200601050630,-9999,-9999,-9999,-9999
200601050630,200601050700,-9999,-9999,-9999,-9999
200601050700,200601050730,-9999,-9999,-9999,-9999
200601050730,200601050800,-9999,-9999,-9999,-9999
200601050800,200601050830,-9999,-9999,-9999,-9999
200601050830,200601050900,-9999,-9999,-9999,-9999
200601050900,200601050930,-9999,-9999,-9999,-9999
200601050930,200601051000,-9999,-9999,-9999,-9999
200601051000,200601051030,-9999,-9999,-9999,-9999
200601051030,200601051100,-9999,-9999,-9999,-9999
200601051100,200601051130,-9999,-9999,-9999,-9999
200601051130,200601051200,-9999,-9999,-9999,-9999
200601051200,200601051230,-9999,-9999,-9999,-9999
200601051230,200601051300,-9999,-9999,-9999,-9999
200601051300,200601051330,-9999,-9999,-9999,-9999
200601051330,200601051400,-9999,-9999,-9999,-9999
200601051400,200601051430,-9999,-9999,-9999,-9999
200601051430,200601051500,-9999,-9999,-9999,-9999
200601051500,200601051530,-9999,-9999,-9999,-9999
200601051530,200601051600,-9999,-9999,-9999,-9999
200601051600,200601051630,-9999,-9999,-9999,-9999
200601051630,200601051700,-9999,-9999,-9999,-9999
200601051700,200601051730,-9999,-9999,-9999,-9999
200601051730,200601051800,-9999,-9999,-9999,-9999
200601051800,200601051830,-9999,-9999,-9999,-9999
200601051830,200601051900,-9999,-9999,-9999,-9999
200601051900,200601051930,-9999,-9999,-9999,-9999
200601051930,200601052000,-9999,-9999,-9999,-9999
200601052000,200601052030,-9999,-9999,-9999,-9999
200601052030,200601052100,-9999,-9999,-9999,-9999
200601052100,200601052130,-9999,-9999,-9999,-9999
200601052130,200601052200,-9999,-9999,-9999,-9999
200601052200,200601052230,-9999,-9999,-9999,-9999
200601052230,200601052300,-9999,-9999,-9999,-9999
200601052300,200601052330,-9999,-9999,-9999,-9999
200601052330,200601060000,-9999,-9999,-9999,-9999
200601060000,200601060030,-9999,-9999,-9999,-9999
200601060030,200601060100,-9999,-9999,-9999,-9999
200601060100,200601060130,-9999,-9999,-9999,-9999
200601060130,200601060200,-9999,-9999,-9999,-9999
200601060200,200601060230,-9999,-9999,-9999,-9999
200601060230,200601060300,-9999,-9999,-9999,-9999
200601060300,200601060330,-9999,-9999,-9999,-9999
200601060330,200601060400,-9999,-9999,-9999,-9999
200601060400,200601060430,-9999,-9999,-9999,-9999
200601060430,200601060500,-9999,-9999,-9999,-9999
200601060500,200601060530,-9999,-9999,-9999,-9999
200601060530,200601060600,-9999,-9999,-9999,-9999
200601060600,200601060630,-9999,-9999,-9999,-9999
200601060630,200601060700,-9999,-9999,-9999,-9999
200601060700,200601060730,-9999,-9999,-9999,-9999
200601060730,200601060800,-9999,-9999,-9999,-9999
200601060800,200601060830,-9999,-9999,-9999,-9999
200601060830,200601060900,-9999,-9999,-9999,-9999
200601060900,200601060930,-9999,-9999,-9999,-9999
200601060930,200601061000,-9999,-9999,-9999,-9999
200601061000,200601061030,-9999,-9999,-9999,-9999
200601061030,200601061100,-9999,-9999,-9999,-9999
200601061100,200601061130,-9999,-9999,-9999,-9999
200601061130,200601061200,-9999,-9999,-9999,-9999
200601061200,200601061230,-9999,-9999,-9999,-9999
200601061230,200601061300,-9999,-9999,-9999,-9999
200601061300,200601061330,-9999,-9999,-9999,-9999
200601061330,200601061400,-9999,-9999,-9999,-9999
200601061400,200601061430,-9999,-9999,-9999,-9999
200601061430,200601061500,-9999,-9999,-9999,-9999
200601061500,200601061530,-9999,-9999,-9999,-9999
200601061530,200601061600,-9999,-9999,-9999,-9999
200601061600,200601061630,-9999,-9999,-9999,-9999
200601061630,200601061700,-9999,-9999,-9999,-9999
200601061700,200601061730,-9999,-9999,-9999,-9999
200601061730,200601061800,-9999,-9999,-9999,-9999
200601061800,200601061830,-9999,-9999,-9999,-9999
200601061830,200601061900,-9999,-9999,-9999,-9999
200601061900,200601061930,-9999,-9999,-9999,-9999
200601061930,200601062000,-9999,-9999,-9999,-9999
200601062000,200601062030,-9999,-9999,-9999,-9999
200601062030,200601062100,-9999,-9999,-9999,-9999
200601062100,200601062130,-9999,-9999,-9999,-9999
200601062130,200601062200,-9999,-9999,-9999,-9999
200601062200,200601062230,-9999,-9999,-9999,-9999
200601062230,200601062300,-9999,-9999,-9999,-9999
200601062300,200601062330,-9999,-9999,-9999,-9999
200601062330,200601070000,-9999,-9999,-9999,-9999
200601070000,200601070030,-9999,-9999,-9999,-9999
200601070030,200601070100,-9999,-9999,-9999,-9999
200601070100,200601070130,-9999,-9999,-9999,-9999
200601070130,200601070200,-9999,-9999,-9999,-9999
200601070200,200601070230,-9999,-9999,-9999,-9999
200601070230,200601070300,-9999,-9999,-9999,-9999
200601070300,200601070330,-9999,-9999,-9999,-9999
200601070330,200601070400,-9999,-9999,-9999,-9999
200601070400,200601070430,-9999,-9999,-9999,-9999
200601070430,200601070500,-9999,-9999,-9999,-9999
200601070500,200601070530,-9999,-9999,-9999,-9999
200601070530,200601070600,-9999,-9999,-9999,-9999
200601070600,200601070630,-9999,-9999,-9999,-9999
200601070630,200601070700,-9999,-9999,-9999,-9999
200601070700,200601070730,-9999,-9999,-9999,-9999
200601070730,200601070800,-9999,-9999,-9999,-9999
200601070800,200601070830,-9999,-9999,-9999,-9999
200601070830,200601070900,-9999,-9999,-9999,-9999
200601070900,200601070930,-9999,-9999,-9999,-9999
200601070930,200601071000,-9999,-9999,-9999,-9999
200601071000,200601071030,-9999,-9999,-9999,-9999
200601071030,200601071100,-9999,-9999,-9999,-9999
200601071100,200601071130,-9999,-9999,-9999,-9999
200601071130,200601071200,-9999,-9999,-9999,-9999
200601071200,200601071230,-9999,-9999,-9999,-9999
200601071230,200601071300,-9999,-9999,-9999,-9999
200601071300,200601071330,-9999,-9999,-9999,-9999
200601071330,200601071400,-9999,-9999,-9999,-9999
200601071400,200601071430,-9999,-9999,-9999,-9999
200601071430,200601071500,-9999,-9999,-9999,-9999
200601071500,200601071530,-9999,-9999,-9999,-9999
200601071530,200601071600,-9999,-9999,-9999,-9999
200601071600,200601071630,-9999,-9999,-9999,-9999
200601071630,200601071700,-9999,-9999,-9999,-9999
200601071700,200601071730,-9999,-9999,-9999,-9999
200601071730,200601071800,-9999,-9999,-9999,-9999
200601071800,200601071830,-9999,-9999,-9999,-9999
200601071830,200601071900,-9999,-9999,-9999,-9999
200601071900,200601071930,-9999,-9999,-9999,-9999
200601071930,200601072000,-9999,-9999,-9999,-9999
200601072000,200601072030,-9999,-9999,-9999,-9999
200601072030,200601072100,-9999,-9999,-9999,-9999
200601072100,200601072130,-9999,-9999,-9999,-9999
200601072130,200601072200,-9999,-9999,-9999,-9999
200601072200,200601072230,-9999,-9999,-9999,-9999
200601072230,200601072300,-9999,-9999,-9999,-9999
200601072300,200601072330,-9999,-9999,-9999,-9999
200601072330,200601080000,-9999,-9999,-9999,-9999
200601080000,200601080030,-9999,-9999,-9999,-9999
200601080030,200601080100,-9999,-9999,-9999,-9999
200601080100,200601080130,-9999,-9999,-9999,-9999
200601080130,200601080200,-9999,-9999,-9999,-9999
200601080200,200601080230,-9999,-9999,-9999,-9999
200601080230,200601080300,-9999,-9999,-9999,-9999
200601080300,200601080330,-9999,-9999,-9999,-9999
200601080330,200601080400,-9999,-9999,-9999,-9999
200601080400,200601080430,-9999,-9999,-9999,-9999
200601080430,200601080500,-9999,-9999,-9999,-9999
200601080500,200601080530,-9999,-9999,-9999,-9999
200601080530,200601080600,-9999,-9999,-9999,-9999
200601080600,200601080630,-9999,-9999,-9999,-9999
200601080630,200601080700,-9999,-9999,-9999,-9999
200601080700,200601080730,-9999,-9999,-9999,-9999
200601080730,200601080800,-9999,-9999,-9999,-9999
200601080800,200601080830,-9999,-9999,-9999,-9999
200601080830,200601080900,-9999,-9999,-9999,-9999
200601080900,200601080930,-9999,-9999,-9999,-9999
200601080930,200601081000,-9999,-9999,-9999,-9999
200601081000,200601081030,-9999,-9999,-9999,-9999
200601081030,200601081100,-9999,-9999,-9999,-9999
200601081100,200601081130,-9999,-9999,-9999,-9999
200601081130,200601081200,-9999,-9999,-9999,-9999
200601081200,200601081230,-9999,-9999,-9999,-9999
200601081230,200601081300,-9999,-9999,-9999,-9999
200601081300,200601081330,-9999,-9999,-9999,-9999
200601081330,200601081400,-9999,-9999,-9999,-9999
200601081400,200601081430,-9999,-9999,-9999,-9999
200601081430,200601081500,-9999,-9999,-9999,-9999
200601081500,200601081530,-9999,-9999,-9999,-9999
200601081530,200601081600,-9999,-9999,-9999,-9999
200601081600,200601081630,-9999,-9999,-9999,-9999
200601081630,200601081700,-9999,-9999,-9999,-9999
200601081700,200601081730,-9999,-9999,-9999,-9999
200601081730,200601081800,-9999,-9999,-9999,-9999
200601081800,200601081830,-9999,-9999,-9999,-9999
200601081830,200601081900,-9999,-9999,-9999,-9999
200601081900,200601081930,-9999,-9999,-9999,-9999
200601081930,200601082000,-9999,-9999,-9999,-9999
200601082000,200601082030,-9999,-9999,-9999,-9999
200601082030,200601082100,-9999,-9999,-9999,-9999
200601082100,200601082130,-9999,-9999,-9999,-9999
200601082130,200601082200,-9999,-9999,-9999,-9999
200601082200,200601082230,-9999,-9999,-9999,-9999
200601082230,200601082300,-9999,-9999,-9999,-9999
200601082300,200601082330,-9999,-9999,-9999,-9999
200601082330,200601090000,-9999,-9999,-9999,-9999
200601090000,200601090030,-9999,-9999,-9999,-9999
200601090030,200601090100,-9999,-9999,-9999,-9999
200601090100,200601090130,-9999,-9999,-9999,-9999
200601090130,200601090200,-9999,-9999,-9999,-9999
200601090200,200601090230,-9999,-9999,-9999,-9999
200601090230,200601090300,-9999,-9999,-9999,-9999
200601090300,200601090330,-9999,-9999,-9999,-9999
200601090330,200601090400,-9999,-9999,-9999,-9999
200601090400,200601090430,-9999,-9999,-9999,-9999
200601090430,200601090500,-9999,-9999,-9999,-9999
200601090500,200601090530,-9999,-9999,-9999,-9999
200601090530,200601090600,-9999,-9999,-9999,-9999
200601090600,200601090630,-9999,-9999,-9999,-9999
200601090630,200601090700,-9999,-9999,-9999,-9999
200601090700,200601090730,-9999,-9999,-9999,-9999
200601090730,200601090800,-9999,-9999,-9999,-9999
200601090800,200601090830,-9999,-9999,-9999,-9999
200601090830,200601090900,-9999,-9999,-9999,-9999
200601090900,200601090930,-9999,-9999,-9999,-9999
200601090930,200601091000,-9999,-9999,-9999,-9999
200601091000,200601091030,-9999,-9999,-9999,-9999
200601091030,200601091100,-9999,-9999,-9999,-9999
200601091100,200601091130,-9999,-9999,-9999,-9999
200601091130,200601091200,-9999,-9999,-9999,-9999
200601091200,200601091230,-9999,-9999,-9999,-9999
200601091230,200601091300,-9999,-9999,-9999,-9999
200601091300,200601091330,-9999,-9999,-9999,-9999
200601091330,200601091400,-9999,-9999,-9999,-9999
200601091400,200601091430,-9999,-9999,-9999,-9999
200601091430,200601091500,-9999,-9999,-9999,-9999
200601091500,200601091530,-9999,-9999,-9999,-9999
200601091530,200601091600,-9999,-9999,-9999,-9999
200601091600,200601091630,-9999,-9999,-9999,-9999
200601091630,200601091700,-9999,-9999,-9999,-9999
200601091700,200601091730,-9999,-9999,-9999,-9999
200601091730,200601091800,-9999,-9999,-9999,-9999
200601091800,200601091830,-9999,-9999,-9999,-9999
200601091830,200601091900,-9999,-9999,-9999,-9999
200601091900,200601091930,-9999,-9999,-9999,-9999
200601091930,200601092000,-9999,-9999,-9999,-9999
200601092000,200601092030,-9999,-9999,-9999,-9999
200601092030,200601092100,-9999,-9999,-9999,-9999
200601092100,200601092130,-9999,-9999,-9999,-9999
200601092130,200601092200,-9999,-9999,-9999,-9999
200601092200,200601092230,-9999,-9999,-9999,-9999
200601092230,200601092300,-9999,-9999,-9999,-9999
200601092300,200601092330,-9999,-9999,-9999,-9999
200601092330,200601100000,-9999,-9999,-9999,-9999
200601100000,200601100030,-9999,-9999,-9999,-9999
200601100030,200601100100,-9999,-9999,-9999,-9999
200601100100,200601100130,-9999,-9999,-9999,-9999
200601100130,200601100200,-9999,-9999,-9999,-9999
200601100200,200601100230,-9999,-9999,-9999,-9999
200601100230,200601100300,-9999,-9999,-9999,-9999
200601100300,200601100330,-9999,-9999,-9999,-9999
200601100330,200601100400,-9999,-9999,-9999,-9999
200601100400,200601100430,-9999,-9999,-9999,-9999
200601100430,200601100500,-9999,-9999,-9999,-9999
